state,ageGroup,raceEthnicity,gender,education,smokingStatus,alcoholPerWeek,anyPhysicalActivity,n
OH,17,3,2,2,1,0,0,2940
OH,17,3,2,2,1,0,1,7399
OH,17,3,2,2,1,1,0,2359
OH,17,3,2,2,1,1,1,646
OH,17,3,2,2,1,2,1,323
OH,17,3,2,2,2,0,1,1163
OH,17,3,2,3,0,0,0,53961
OH,17,3,2,3,0,0,1,36932
OH,17,3,2,3,0,1,0,5041
OH,17,3,2,3,0,1,1,13926
OH,17,3,2,3,0,2,1,1486
OH,17,3,2,3,1,0,0,15704
OH,17,3,2,3,1,0,1,18708
OH,17,3,2,3,1,1,0,8175
OH,17,3,2,3,1,1,1,6268
OH,17,3,2,3,1,2,0,1809
OH,17,3,2,3,1,2,1,1422
OH,17,3,2,3,1,3,1,1099
OH,17,3,2,3,2,0,0,2165
OH,17,3,2,3,2,0,1,1131
OH,17,3,2,3,2,1,1,129
OH,17,3,2,4,0,0,0,14249
OH,17,3,2,4,0,0,1,10404
OH,17,3,2,4,0,1,0,1777
OH,17,3,2,4,0,1,1,8692
OH,17,3,2,4,0,2,1,2585
OH,17,3,2,4,0,3,1,1809
OH,17,3,2,4,1,0,0,6010
OH,17,3,2,4,1,0,1,8595
OH,17,3,2,4,1,1,0,320
OH,17,3,2,4,1,1,1,10081
OH,17,3,2,4,1,2,1,3296
OH,17,3,2,4,1,3,0,549
OH,17,3,2,4,1,3,1,323
OH,17,3,2,4,2,0,0,355
OH,17,3,2,4,2,0,1,1422
OH,17,3,2,5,0,0,0,3231
OH,17,3,2,5,0,0,1,12666
OH,17,3,2,5,0,1,0,1519
OH,17,3,2,5,0,1,1,7141
OH,17,3,2,5,0,2,1,168
OH,17,3,2,5,1,0,0,1713
OH,17,3,2,5,1,0,1,3684
OH,17,3,2,5,1,1,0,3134
OH,17,3,2,5,1,1,1,8207
OH,17,3,2,5,1,2,0,132
OH,17,3,2,5,1,2,1,1745
OH,17,3,2,5,1,3,1,1099
OH,17,4,1,1,1,0,1,411
OH,17,4,1,2,1,0,1,7562
OH,17,4,1,3,0,0,0,825
OH,17,4,1,3,0,0,1,1861
OH,17,4,1,3,1,1,0,581
OH,17,4,1,3,1,1,1,625
OH,17,4,1,4,0,0,1,1574
OH,17,4,1,4,0,1,0,2992
OH,17,4,1,5,0,1,1,1225
OH,17,4,1,5,1,1,0,399
OH,17,4,1,5,1,1,1,1410
OH,17,4,1,5,1,3,0,1519
OH,17,4,2,1,1,0,1,3819
OH,17,4,2,2,0,0,0,8973
OH,17,4,2,2,1,0,1,616
OH,17,4,2,2,1,1,1,7425
OH,17,4,2,3,0,0,0,4488
OH,17,4,2,3,0,0,1,766
OH,17,4,2,3,1,0,0,535
OH,17,4,2,4,0,0,1,1174
OH,17,4,2,4,0,1,1,304
OH,17,4,2,4,1,0,0,4685
OH,17,4,2,4,1,1,1,412
OH,17,4,2,4,2,0,0,1328
OH,17,4,2,4,2,1,1,554
OH,17,4,2,5,0,0,1,331
OH,17,4,2,5,1,0,0,323
OH,17,4,2,5,1,0,1,2768
OH,17,2,2,5,0,0,1,7651
OH,17,5,1,1,0,0,0,352
OH,17,5,1,2,0,1,1,730
OH,17,5,1,3,0,0,0,228
OH,17,5,1,3,1,0,0,1430
OH,17,5,1,3,1,1,0,193
OH,17,5,1,4,0,0,1,192
OH,17,5,1,5,0,0,0,872
OH,17,5,1,5,0,0,1,825
OH,17,5,1,5,0,1,0,69
OH,17,5,1,5,0,1,1,1513
OH,17,5,1,5,1,1,1,193
OH,17,5,2,2,1,1,1,1100
OH,17,5,2,3,0,0,0,2086
OH,17,5,2,3,0,0,1,487
OH,17,5,2,3,0,1,1,1028
OH,17,5,2,3,1,0,1,2002
OH,17,5,2,3,2,0,0,1800
OH,17,5,2,4,0,0,0,449
OH,17,5,2,4,0,0,1,392
OH,17,5,2,4,1,1,0,84
OH,17,5,2,5,0,1,1,76
OH,17,5,2,5,1,2,1,291
